"repo","time_since_last_push","stars_count","forks_count"
"JeffersonLab/hallBOpenHouse",960797,0,0
"JeffersonLab/hallc-moller-polarimeter",155174995,0,2
"JeffersonLab/hallc-replay-f2xem",131950900,1,13
"JeffersonLab/hallc-xem-analysis",221019001,0,0
"JeffersonLab/hallc_bcm_calib",91023951,0,0
"JeffersonLab/hallc_compton_geant3",278459339,0,3
"JeffersonLab/HallC_FringeTracer",214363814,0,0
"JeffersonLab/hallc_monitoring",176078673,0,0
"JeffersonLab/hallc_photon_comptong4",223251753,1,1
"JeffersonLab/HallC_PyToscaFM",216529331,0,0
"JeffersonLab/hallc_replay",11084275,1,54
"JeffersonLab/hallc_replay_lt",1812657,2,24
"JeffersonLab/hallc_replay_polhe3",78945818,0,3
"JeffersonLab/hallc_replay_sidis18",149125626,0,2
"JeffersonLab/hallc_replay_sidis_fall18",82281140,0,8
"JeffersonLab/hallc_replay_vcs",122175791,0,6
"JeffersonLab/hallc_replay_XEM",159558,3,11
"JeffersonLab/hallc_shms_geant",175618451,0,0
"JeffersonLab/hallc_tools",132804790,0,2
"JeffersonLab/halld_amp",38519065,0,0
"JeffersonLab/halld_recon",331538,3,8
"JeffersonLab/halld_sim",1310645,3,7
"JeffersonLab/halld_versions",2017716,3,1
"JeffersonLab/hcana",6663031,5,106
"JeffersonLab/hcana-1",6663031,0,0
"JeffersonLab/hcana_gem",150061161,0,1
"JeffersonLab/hcana_replay",251932148,1,12
"JeffersonLab/hcswif",44155689,1,19
"JeffersonLab/hdds",24269178,4,4
"JeffersonLab/HDEventStore",226798142,2,0
"JeffersonLab/HDGeant4",7028983,4,4
"JeffersonLab/hdpm",153633349,4,2
"JeffersonLab/hdrdmacp",5516483,8,5
"JeffersonLab/HDvis",15237437,0,2
"JeffersonLab/hd_calibration",226891189,1,0
"JeffersonLab/hd_singularity",17118032,0,0
"JeffersonLab/hd_utilities",2022880,6,4
"JeffersonLab/hipo_tools",74477634,2,4
"JeffersonLab/home_gluex_bin",34116959,0,1
"JeffersonLab/hps-align",347522,0,0
"JeffersonLab/hps-analysis",7354025,1,0
"JeffersonLab/HPS-CODE",65364541,2,1
"JeffersonLab/hps-db",95203332,0,0
"JeffersonLab/hps-dst",123893474,1,4
"JeffersonLab/hps-epics",13901695,4,1
"JeffersonLab/hps-fieldmaps",19078665,1,0
"JeffersonLab/hps-java",861406,4,12
"JeffersonLab/hps-lcio",13378448,0,1
"JeffersonLab/hps-mc",1290053,2,7
"JeffersonLab/HPS-NOTES",123040779,0,2
"JeffersonLab/hps-run-webapp",168721044,0,1
"JeffersonLab/hps-sim",41985115,1,3
"JeffersonLab/hps-trigger",127397739,0,0
"JeffersonLab/hps-users",14642553,0,2
"JeffersonLab/hps-utilities",66332253,0,0
"JeffersonLab/hpstr",954493,3,17
"JeffersonLab/HVSupply",224634392,0,0
"JeffersonLab/Hybrid-Baryons",80685140,0,1
"JeffersonLab/HydraDocumentation",160000,0,0
"JeffersonLab/icalibrate",15808243,0,0
"JeffersonLab/iLCInstall",198095179,0,0
"JeffersonLab/inclusive-dis-rad",72131256,0,2
"JeffersonLab/INDRA_Stream_Test",93815675,1,0
"JeffersonLab/jam18pion",112724900,1,1
"JeffersonLab/jam3d",94948871,0,1
"JeffersonLab/JANA",2675895,3,2
"JeffersonLab/JANA2",771407,7,7
"JeffersonLab/JANA2_Examples",31735678,0,0
"JeffersonLab/JANA4ML4FPGA",773720,1,1
"JeffersonLab/japan",4395734,6,13
"JeffersonLab/jaws",3911146,3,0
"JeffersonLab/jaws-admin-gui",20056333,0,0
"JeffersonLab/jaws-effective-processor",20056255,0,0
"JeffersonLab/jaws-epics2kafka",20055895,1,0
"JeffersonLab/jaws-libj",11163433,0,0
"JeffersonLab/jaws-libp",11248397,0,0
"JeffersonLab/jca-test-suite",144803542,0,0
"JeffersonLab/JCedit-4.0",26867883,0,0
"JeffersonLab/JCedit-5.0",2489261,0,0
"JeffersonLab/JEventViewer",66701309,0,0
"JeffersonLab/JinFlux",177456329,0,0
"JeffersonLab/jiriaf-0.1",1305827,0,0
"JeffersonLab/jlab-standard-chroma-build",183867216,0,0
"JeffersonLab/jlab-vtp",25736650,0,0
"JeffersonLab/jlabce",161703672,1,0
"JeffersonLab/jlab_datascience",12330184,1,1
"JeffersonLab/jlab_datascience_data",40697540,0,1
"JeffersonLab/jlab_datascience_tutorial",21477831,2,0
"JeffersonLab/jlab_datascience_tutorials",21528346,0,0
"JeffersonLab/jleic",175652554,1,0
"JeffersonLab/jlog",4943296,0,1
"JeffersonLab/jmyapi",4854052,2,0
"JeffersonLab/JPsiGen",5109112,0,0
"JeffersonLab/jsa-props",124861520,1,1
"JeffersonLab/jtridas",107065277,1,0
"JeffersonLab/jupyter_tutorial",165976275,2,1
"JeffersonLab/kafka-common",31706181,0,0
"JeffersonLab/laravel-utilities",10729527,0,0
"JeffersonLab/libsbsdig",2339295,0,6
"JeffersonLab/libsolgem",121553584,1,1
"JeffersonLab/LightIonEIC",215559412,0,0
"JeffersonLab/logentrycli",3971596,0,1
"JeffersonLab/ltccCalibrationData",960322,0,0
"JeffersonLab/ltccEfficiency",31030136,0,0
"JeffersonLab/LTCCOperationDocs",960349,0,0
"JeffersonLab/LTCCRefurbishmentDocs",960390,0,0
"JeffersonLab/ltsep",32098726,0,0
"JeffersonLab/mc-reweight",147567091,1,10
"JeffersonLab/mc-single-arm",26885632,2,25
"JeffersonLab/MCwrapperFE",14608170,0,0
"JeffersonLab/mc_hms_single",129502078,1,8
"JeffersonLab/mc_shms_single",129501149,0,15
"JeffersonLab/meic_compton_geant3",278810526,1,2
"JeffersonLab/meters-dashboard",8720312,0,0
"JeffersonLab/mg_proto",39860965,2,4
"JeffersonLab/milc-qphix",56403384,1,0
"JeffersonLab/milc-qphix-codegen",57992822,0,0
"JeffersonLab/minuit",63669466,1,3
"JeffersonLab/ML-resources",136858738,1,2
"JeffersonLab/model-selection",221732156,4,2
"JeffersonLab/mon12",9503044,0,13
"JeffersonLab/monitoring-docs",178542458,0,0
"JeffersonLab/mpd",19085837,1,0
"JeffersonLab/mpdApvDecode",119358081,1,0
"JeffersonLab/mya_getter",2579639,0,0
"JeffersonLab/mycontainer",14169081,0,0
"JeffersonLab/myMille",229898472,1,1
"JeffersonLab/myquery",1470624,0,0
"JeffersonLab/NE11-Rosenbluth-Revisited",199250722,0,0
"JeffersonLab/niledb",79383003,10,1
"JeffersonLab/nmu-npol",134002518,1,1
"JeffersonLab/noma",120001468,0,0
"JeffersonLab/npp_analysis",73250081,0,0
"JeffersonLab/nps-phoebus",17847662,0,1
"JeffersonLab/nps-rols",1370505,0,0
"JeffersonLab/nps_replay",2075734,0,16
"JeffersonLab/nstar",27723277,0,0
"JeffersonLab/orcha",63838197,0,0
"JeffersonLab/panguin",22118468,1,7
"JeffersonLab/PRadAnalyzer",603168,3,7
"JeffersonLab/PRadSim",133958108,3,6
"JeffersonLab/presenter",2174023,0,0
"JeffersonLab/prex-analysis-minder",124672695,1,0
"JeffersonLab/PREX-MPDGEM",128526171,0,0
"JeffersonLab/prex-prompt",55437303,0,3
"JeffersonLab/ProtonFormFactorData",184220717,0,0
"JeffersonLab/puddysticks",10901355,2,0
"JeffersonLab/pulsar-alarms",104821389,1,0
"JeffersonLab/pvdb",84056233,0,1
"JeffersonLab/pyced",38381082,0,0
"JeffersonLab/PyPWA",5256488,14,9
"JeffersonLab/pysolidg2p",160952712,0,0
"JeffersonLab/qdp-jit",10876598,3,5
"JeffersonLab/qdp-lapack",14176260,0,4
"JeffersonLab/qlCalc",106785897,0,0
"JeffersonLab/qphix",13240817,13,10
"JeffersonLab/qphix-codegen",190510770,1,4
"JeffersonLab/qsim",99676282,0,4
"JeffersonLab/QwAnalysis",158618926,1,0
"JeffersonLab/QwGeant4",198713061,0,0
"JeffersonLab/RasterMon",23949615,1,0
"JeffersonLab/rc-externals",150072043,1,14
"JeffersonLab/rcdb",753673,4,6
"JeffersonLab/rc_code_externals",290559431,0,1
"JeffersonLab/regionsmap",155514907,0,0
"JeffersonLab/registrations2epics",20056079,0,0
"JeffersonLab/remoll",3622891,9,51
"JeffersonLab/remoll-aws",172426639,0,0
"JeffersonLab/remoll-builder",65401281,2,1
"JeffersonLab/remoll-coil-generator",7599389,0,2
"JeffersonLab/remoll-detector-generator",14595048,1,1
"JeffersonLab/remoll-fieldmap-processor",72056075,0,0
"JeffersonLab/remoll-geometry",138223861,0,0
"JeffersonLab/remoll-job-submission",3645337,1,3
"JeffersonLab/remoll-osg",44449343,1,1
"JeffersonLab/remoll-run",175664704,0,0
"JeffersonLab/remoll-showermax-generator",42044251,0,2
"JeffersonLab/remoll_solid",187820080,0,4
"JeffersonLab/replay",307249131,1,11
"JeffersonLab/resize",9174944,0,0
"JeffersonLab/rfdashboard",11503703,0,0
"JeffersonLab/rfwtools",11830803,0,1
"JeffersonLab/rfw_tsf_extractor",18281995,0,0
"JeffersonLab/rf_classifier",11739121,0,0
"JeffersonLab/rf_classifier_cnn_lstm",23586463,0,0
"JeffersonLab/rf_classifier_random_forest",18188444,0,0
"JeffersonLab/rolDBG",156349676,1,0
"JeffersonLab/runchart",187847886,0,1
"JeffersonLab/SBS-offline",1395490,2,25
"JeffersonLab/sbs-online-gem-evioprocessor",57204305,0,1
"JeffersonLab/SBS-replay",164027,0,21
"JeffersonLab/sbsrcdb",783104,0,0
"JeffersonLab/sbsrols",7357578,1,0
"JeffersonLab/scripts_cjs",264466012,0,1
"JeffersonLab/serializetools",79400955,4,2
"JeffersonLab/sgnl05-sssd",7354166,0,0
"JeffersonLab/sim-recon",155768985,10,14
"JeffersonLab/simc_gfortran",3973741,2,76
"JeffersonLab/simple_email_list",6840676,0,1
"JeffersonLab/slac_svt",19732729,0,1
"JeffersonLab/slic",186450883,0,0
"JeffersonLab/smart-alarm",15740907,0,0
"JeffersonLab/smoothness",3879886,0,0
"JeffersonLab/softioc",20056023,4,0
"JeffersonLab/solid_cc_readout",55285295,0,0
"JeffersonLab/solid_gemc",1361221,0,6
"JeffersonLab/solid_release",12939111,0,0
"JeffersonLab/solid_rols_2022",20076064,0,0
"JeffersonLab/spack",10035579,1,1
"JeffersonLab/Spectreye",23940619,1,0
"JeffersonLab/srcqe_analysis",99893696,0,1
"JeffersonLab/srm",1983948,0,0
"JeffersonLab/SRS",219818258,1,0
"JeffersonLab/sse_wilson_dslash",163294013,0,2
"JeffersonLab/swcarpentry-jlab-jupyter",71721956,0,1
"JeffersonLab/swcarpentry-jlab-singularity",139763092,2,1
"JeffersonLab/Taxonomy",46213104,5,2
"JeffersonLab/TCSGen",3635560,0,3
"JeffersonLab/TIpcie",5041436,1,0
"JeffersonLab/tpc-fec-utils-vg",68364806,0,0
"JeffersonLab/trackingML",115002423,6,5
"JeffersonLab/trd_root",1202241,0,0
"JeffersonLab/TreeSearch",127231314,3,3
"JeffersonLab/trippy",148868690,0,0
"JeffersonLab/tritium",169414830,1,2
"JeffersonLab/TritiumTarget",144404054,0,0
"JeffersonLab/Tungsten_Powder_Calor",78628326,0,0
"JeffersonLab/twobounce",9158917,1,1
"JeffersonLab/txgrids",85106398,3,2
"JeffersonLab/UTIL_BATCH",5533537,0,13
"JeffersonLab/UTIL_CT",154821806,0,1
"JeffersonLab/UTIL_ED",158646175,0,1
"JeffersonLab/UTIL_F2_XEM",165984795,0,0
"JeffersonLab/UTIL_KAONLT",1978911,0,16
"JeffersonLab/UTIL_OL",136931513,0,6
"JeffersonLab/UTIL_PION",23313387,1,15
"JeffersonLab/UTIL_PROTON",60720919,0,4
"JeffersonLab/UTIL_SIDIS",148533526,0,3
"JeffersonLab/vdcreco",75672761,0,1
"JeffersonLab/vfxutil-1.0",214195270,0,0
"JeffersonLab/vld",1373973,0,1
"JeffersonLab/vld-epics",10975490,1,0
"JeffersonLab/vme_helicity_board",191105062,0,0
"JeffersonLab/vmmProto",20206487,0,0
"JeffersonLab/vtp-stream-receiver",87698273,0,0
"JeffersonLab/wave",7516474,2,0
"JeffersonLab/wedm",15476915,6,2
"JeffersonLab/wfBrowser",12447251,0,0
"JeffersonLab/wildfly",2166416,0,0
"JeffersonLab/wilsonmg",83980120,0,2
"JeffersonLab/Wiser-fit",90382800,0,1
"JeffersonLab/wmenu",3963555,0,0
"JeffersonLab/workmap",2173721,0,0
"JeffersonLab/XEM_calcs",35920282,0,0
"JeffersonLab/xmsg-cpp",76376843,0,1
"JeffersonLab/xmsg-docs",139273419,0,0
"JeffersonLab/xmsg-java",46753188,0,0
"JeffersonLab/xmsg-python",138589624,0,0
"JeffersonLab/xrootd-scitokens",10449239,1,0
"JeffreyMullins/PNNL_Application",167049756,0,0
"jemalloc/jemalloc",154120,8175,1345
"jensv/2018-08-27-llnl_defensive_python",153597166,0,0
"jensv/2018-08-27-llnl_pandas",153319508,0,0
"jeonghanlee/epicsarchiverap-env",5687499,8,12
"jeonghanlee/usbMouse",193628606,0,1
"jerisalan/pnnl_downsampling",167103494,0,0
"JesseWard1982/PNNLtest",242171563,0,0
"jessutandi/TSI-Report-App",122773531,0,0
"jgcri/basd",323514,0,0
"jgcri/ceds",22532657,68,24
"jgcri/demeter",1804431,21,11
"jgcri/moirai",673023,5,1
"JGCRI/nasa_lulc_morocco",6032903,0,0
"jgcri/stitches",2605738,2,0
"jgcri/tethys",1305444,23,11
"jgcri/xanthos",3087300,27,16
"jgoldfar/Hypre.jl",152921403,6,2
"jgoldfar/trilinos",288500012,0,0
"jhipster/generator-jhipster",85766,20690,4003
"jhollowed/cosmo-legacy",132784004,0,0
"jhover/lsm-alcf",176797934,0,0
"JiajunHuang1999/MPI_argonne_tutorials",39571306,0,0
"JianFelixGuo/AutomatedDataCurationPNNL",15287017,0,0
"JieyangChen7/HPDA_SBLAS_PNNL",107028832,0,0
"jilavsky/saxs_igorcode",3284482,20,8
"jilavsky/saxs_igorinstaller",11992494,2,1
"jim-lutz/curate_field_data",174925291,0,0
"JingZhongzj/Large-Data-Stream-Processing",197990087,0,0
"Jinsongl/SNL13pt2MW_FOWT",205382799,1,0
"jizhongling/EIC-physics_benchmarks",27350655,0,0
"jkmacc-lanl/pisces",847064,14,11
"jlant/2017-07-12-lawrence-berkeley-lab",190525065,1,0
"jmartrubio/Argonne",275559438,0,0
"jmtsuji/atlas-extensions",147146081,3,0
"jo-wil/llnlatcalpoly",140485600,0,0
"joejoeyjoseph/mmc-pnnl-j3",33935893,0,0
"johnasbaghi/triangle-counting",246331067,0,1
"johnsokol/LBL-VIC",96062125,0,0
"johnson329llnl/johnson329llnl",30315917,0,0
"jon-athan-l/qpr",123446397,0,0
"jonathantompson/torchzfp",222470285,6,0
"jonsuh/hamburgers",3860279,6918,1696
"jordanstidham/Success-Stories",40187801,0,0
"josephhardinee/YSPD_seminar_PNNL_2016",216707057,0,0
"josh-mutian/grain-boundary-genie",192377015,8,4
"joshortner/ORNL-SULI-AI4HDR",66179955,0,0
"Joshua-Miller-161/Predict_Alaskan_Wildfire",6648390,0,0
"jpivarski-talks/2019-06-10-usatlas-argonne-python",93070584,4,2
"jprahl/tts_lbnl_solar",114728127,0,0
"jpype-project/jpype",3283113,964,164
"jrahman-zz/LLNL-DCSL-PerformancePrediction",213839909,0,0
"jrfonseca/xdot.py",2855699,803,137
"JRice15/physics-informed-autoencoders",17082347,19,4
"jsitaraman/tioga",47437120,55,40
"jsonsini/los-alamos-authentication-classification",149144220,0,0
"jsta/2017-09-27-LBNL",182409131,0,1
"jtcarrion/XES_data_vizualization",31860565,0,0
"jthaller/BNL_Thesis",58319566,0,0
"jthomas03/gpsts",17682564,4,0
"jtipton25/Los-Alamos-2021",70945771,0,0
"jtschwar/Classifying-Crystal-Symmetry-with-Deep-Learning",34384626,0,0
"juliadiffeq/differentialequations.jl",1947983,2552,203
"juliagpu/amdgpu.jl",102427,236,33
"juliagpu/cuda.jl",130084,1003,181
"juliagpu/kernelabstractions.jl",126151,262,50
"juliagpu/metal.jl",384761,277,20
"juliagpu/oneapi.jl",362196,150,18
"julialang/juliaup",162984,657,55
"jupyter/lbnl-jupyterday",184980370,4,12
"jupyter/notebook",84049,10271,4152
"jupyterhub/jupyterhub",181003,7253,1923
"justincheng101/MultiscaleFeatureSegmentation",25968507,0,0
"jvo203/fpzip-sys",5064486,0,0
"jvo203/zfp-sys",1933372,2,2
"jvo203/zfp-sys-cc",1877248,0,0
"jwalzberg/SOLAR_IntegratedModel",2411036,1,0
"jwilt2/hierarchy_optimization_WH",155426881,0,0
"jxzhangjhu/matdesinne",9457022,48,11
"jz10/hip-training",3268642,5,2
"kahoughton/Mothur-commands-MiSeq-16S",204680456,0,0
"kaidixu/auto_lirpa",12344042,214,48
"Kartik-saxena/LANL-Eartquake-Prediction",127460811,0,0
"kasemir/dbwr",4921956,12,9
"kasemir/phoebus-sns",10449896,3,1
"katejjk/Suli_Spring_2023",14582943,0,0
"katyhuff/2017-09-21-anl",117123971,0,2
"katyhuff/transition",270405427,1,2
"kbhadury/Solitaire-Cipher",199453235,1,0
"kedarkolluri/processor.lbnl.clays",251661474,0,0
"kenh/keychain-pkcs11",56486230,81,10
"kerianne28/ztf_image_classification",60553995,2,1
"kernie/VisIt_AppImage",35425068,0,0
"keurfonluu/toughio",91899,37,7
"kexinda/PNNL-NCSU-combined-transmission-and-distribution-system-",186630476,0,0
"khufkens/modistools",17300505,48,25
"khyox/perm-je",168572693,0,0
"kim79sookyung/wacv",121892033,4,2
"kingoflolz/mesh-transformer-jax",14491772,5989,876
"kingsuching/DSSI-2022",26002491,0,0
"kiwiPhrases/landscanToMetroAreas",119721117,0,0
"kjcole/solar-catalyst",287180363,0,0
"klauer/encoder_test",166324084,0,0
"kmcmahon4/Brookhaven-Laboratory---Computational-Physics-201",115091782,0,0
"kmpeters/adphotron",67731612,0,0
"knc6/JARVIS-FF",92790674,7,1
"knowledge-graph-hub/kg-covid-19",163711,77,26
"kokkos/kokkos",82145,1367,366
"kokkos/kokkos-kernels",346620,220,83
"kokkos/kokkos-tools",365353,68,48
"koparasy/hpac",25659965,1,0
"kosl90/PthreadStudyDemos",220239167,2,1
"kpal002/LLNL--Data-Science-Challenge-2022",2234495,0,1
"krg-uoi/GSAS1-Data-Watcher",68972543,0,0
"krischer/cig_llnl_computational_seismology_workshop_obspy_instaseis",183049975,10,6
"krischer/llnl_db_client",166401259,4,1
"kronbichler/ceed_benchmarks_dealii",3838909,4,6
"krwilson-lbl/Wilson-Group-LBNL",26790128,0,0
"ksingh7575/Supervised_Learning_Case_Study_1_DataCamp",159138157,0,0
"ktoddbrown/2017-07-07-PNNL",189904994,0,1
"ktoddbrown/2017-07-07-PNNL-lesson",190065881,0,0
"kubernetes/kubernetes",79641,99748,36598
"kubernetes-sigs/kustomize",167727,9816,2120
"kuromajutsu-dev/rpl.cels.anl.gov",22061568,0,0
"kurtschlueter/LBNLcamProject",239495118,0,0
"kylona/spicy-bench",146611710,0,0
"KyQiao/voro-share",64500205,0,0
"kzn/colt",271650984,3,4
"lachaelree/binary-electrolytes",6371920,0,0
"lafky/PhoneTool",274668445,1,2
"lammps/lammps",79334,1713,1535
"landajuela/cardiac_challenge",3199212,6,8
"lanl/4DGB",9403645,0,2
"lanl/acoma",10355889,23,5
"lanl/Active-Learning-Framework",15371100,6,1
"lanl/ADEPT",250133957,0,0
"lanl/ADM1F",63159008,3,1
"lanl/adscodex",10355889,23,5
"lanl/ALF",79571,16,6
"lanl/alignts",32641793,0,0
"lanl/alpine-lanl",18306346,3,2
"lanl/ansible-ohpc-vanilla",152582883,2,1
"lanl/APPFL",132198489,27,3
"lanl/apt",34045044,0,0
"lanl/Architector",101828,21,2
"lanl/ares",208212643,11,4
"lanl/balbusaur",70162884,3,0
"lanl/BASS",336555,2,1
"lanl/bci.elm.fates.hydrology",63495326,0,0
"lanl/bci.roots.inversion",63495228,0,0
"lanl/BdNMC_LANL",59627438,0,0
"lanl/BEE",609051,7,0
"lanl/benchmarks",154650,1,3
"lanl/benchmark_codes",1992357,6,3
"lanl/Blackout-Diffusion",3802670,4,0
"lanl/bloomfiltersforwebarchives",35404448,0,0
"lanl/bml",273597,34,19
"lanl/bml-mptc",30993529,0,0
"lanl/branson",4922957,14,16
"lanl/brulilo",259535849,1,1
"lanl/bueno",3699206,8,3
"lanl/bueno-run-proxies",52115720,0,1
"lanl/Byfl",67809532,55,19
"lanl/c2dwave",131418678,9,5
"lanl/c2nova",58648061,0,0
"lanl/CardioFlow",41887432,0,0
"lanl/catemis",39034061,0,0
"lanl/cdss",15908771,0,3
"lanl/CELLAR",6216878,2,0
"lanl/cellar-gtest-mpi",21266652,1,0
"lanl/cellar-mpi",5015383,1,0
"lanl/cellar-spack",21509386,0,0
"lanl/CGMF",39452245,19,6
"lanl/cilkrts",122246730,0,0
"lanl/circle",22098982,24,2
"lanl/CLAMR",68511267,68,30
"lanl/clog",133210353,3,3
"lanl/clp",20863812,43,3
"lanl/cmake-modules",51628306,0,0
"lanl/CoARCT",84742451,114,17
"lanl/CODY",184721210,15,9
"lanl/color",9595007,19,1
"lanl/CompactHash",87618680,13,5
"lanl/CompactHashRemap",126288292,8,3
"lanl/coNCePTuaL",137011025,6,5
"lanl/contra",36559854,0,1
"lanl/CosmicEmu",29876410,11,6
"lanl/cosyr",35668358,12,2
"lanl/COVID-19-basic-reproduction-numbers",17954422,0,0
"lanl/COVID-19-Predictions",37028022,16,2
"lanl/covid19-school-reopening-study",77562832,0,0
"lanl/culexmaxentmodels",58920870,1,0
"lanl/custom-unembedding-algorithms-QA",15495620,2,0
"lanl/daap-log",28841627,0,0
"lanl/Dante",74734870,1,0
"lanl/dav-pv-vtk",10536143,0,5
"lanl/dbprocessing",93839435,0,1
"lanl/Decomposition-Algorithms-for-Scalable-Quantum-Annealing",44790717,1,3
"lanl/Dendro-GRCA",64269889,1,1
"lanl/DEPDOSE",1981452,0,0
"lanl/devOpsCloudOnTheFly",107811825,1,1
"lanl/dfdjaxGP",14065413,1,0
"lanl/DFMLT",72197311,0,0
"lanl/dfnWorks",583964,55,36
"lanl/DNA_methylation_analysis",92283380,0,0
"lanl/DnMFk",70918070,1,3
"lanl/dopey",9683101,1,0
"lanl/DPFEHM.jl",90014028,0,0
"lanl/Draco",11229969,51,44
"lanl/DRepl",227502116,2,2
"lanl/dsi",153859,1,1
"lanl/E3SMv0-HiLAT",28588505,1,1
"lanl/eap-patterns",20716531,0,0
"lanl/EchoDemo",22370681,1,2
"lanl/ECP-ST-CAR-PUBLIC",116117827,1,0
"lanl/edge",137550906,2,3
"lanl/EDGE2.x",137550479,1,1
"lanl/edif2qmasm",24839619,22,9
"lanl/EGG",103402327,11,3
"lanl/EI_MS_ML",21926395,3,0
"lanl/ELEMENTS",1280667,14,14
"lanl/EOSlib",191182664,8,8
"lanl/eospac",81123069,2,1
"lanl/epidemiological_model",87065,0,0
"lanl/Ethon",78604449,1,0
"lanl/ExactPack",2667382,32,12
"lanl/ExascaleDocs",133376984,20,2
"lanl/EXSAN",101336032,7,6
"lanl/FaQCs",137287901,1,1
"lanl/fast-image-creation",153353608,1,1
"lanl/featom",137620299,2,2
"lanl/FEHM",24474069,38,16
"lanl/femtotime",1460767,2,2
"lanl/FEOTS",40263137,2,4
"lanl/fido",9140710,2,1
"lanl/fiducia",23747256,5,3
"lanl/Fierro",161214,11,7
"lanl/filemap",270081612,0,0
"lanl/find-frustration",137030802,3,1
"lanl/find-qubo",17867466,3,2
"lanl/fiteos",92284440,2,0
"lanl/FlexFlow",83087844,0,0
"lanl/FLPR",96850937,18,4
"lanl/fluxlimiter",25389212,0,1
"lanl/formallegion",160196189,1,1
"lanl/fortran-tests",8814464,5,0
"lanl/fuelsgen",1882422,0,0
"lanl/FutureTense",29817179,1,0
"lanl/Galacticus-HDF5-Example",103416354,1,2
"lanl/gamma-dde",50536938,2,0
"lanl/Gazebo",265679356,3,2
"lanl/GeologicMeshing",29096523,2,2
"lanl/geppetto-ui",70673973,0,0
"lanl/gladius",137270887,2,1
"lanl/GlobalSums",85859009,6,3
"lanl/GLUE",16933993,2,2
"lanl/gmv",79298781,0,0
"lanl/go-papi",137027125,18,5
"lanl/goop",28055845,109,18
"lanl/GOTTCHA",137548348,0,0
"lanl/gpde",17801158,0,0
"lanl/GPMSA",100495169,7,4
"lanl/GPULife",202823546,4,1
"lanl/gridder",132537750,11,7
"lanl/gromacs-kokkos",248207079,0,1
"lanl/GSM",4934821,3,0
"lanl/gs_patterns",7601743,1,0
"lanl/Harmony",9675527,1,0
"lanl/highs",14857537,1,0
"lanl/HILO",371343141,5,6
"lanl/hippynn",4314377,39,17
"lanl/Hop",214347680,2,1
"lanl/hsapi",137022948,3,2
"lanl/hsnmon",64869535,5,2
"lanl/hydropop",9767229,3,0
"lanl/hypercane",855876,2,1
"lanl/ILI",29286775,0,0
"lanl/IMAP-TDIA_CodeBase",36472690,0,0
"lanl/impala",4943170,4,1
"lanl/In-Silico-Evolution-of-oscillatory-gene-dynamics",40790168,1,0
"lanl/isoWater",23664882,0,0
"lanl/jali",4981044,15,11
"lanl/jdacs4c-pilot1",136757572,1,1
